tract_geoid,disasterNumber,fema_claims_total,fema_claims_total_log1p,fema_claims_pc,applications,fema_claims_mean,declaration,tsa_eligible_rate,owner_rate,renter_rate,acs_total_population,svi_total_population,population_for_pc,median_household_income,pct_poverty,pct_elderly,pct_children,pct_black,pct_hispanic,pct_no_vehicle,pct_limited_english,housing_units,pct_mobile_homes,pct_multi_unit,pct_crowded_housing,max_wind_mph,total_rainfall_in,min_distance_km,pct_floodplain,in_fema_decl,in_noaa_exposure,coverage_label,state_abbr,county_name,acs_state_fips,state_fips,area_sq_mi,noaa_distance_km,noaa_max_wind_kt,noaa_duration_hours,noaa_within_64kt,noaa_wind_source,noaa_lead_time_cat1,noaa_lead_time_cat2,noaa_lead_time_cat3,noaa_lead_time_cat4,noaa_lead_time_cat5
22047952702,4611,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1.0,2882.0,2882.0,2882.0,79216.0,0.1889999999999999,0.235,0.188,0.324,0.031,0.032,0.023,1411.0,0.111,0.0,0.033,,,,,1,0,fema_only,LA,Iberville Parish,22.0,22.0,6.828074101076,,,,,,,,,,
22047952901,4611,0.0,0.0,0.0,4,0.0,1,0.5,0.0,1.0,3286.0,3286.0,3286.0,48079.0,0.359,0.141,0.243,0.085,0.046,0.07,0.0,1612.0,0.346,0.0,0.0,,,,,1,0,fema_only,LA,Iberville Parish,22.0,22.0,139.917317670476,,,,,,,,,,
22047952902,4611,1311.18,7.179445155215595,0.594100589034889,9,262.236,1,0.1111111111111111,0.4444444444444444,0.4444444444444444,2207.0,2207.0,2207.0,55125.0,0.264,0.25,0.216,0.736,0.0,0.212,0.0,980.0,0.153,0.0,0.01,,,,,1,0,fema_only,LA,Iberville Parish,22.0,22.0,38.214075950386,,,,,,,,,,
22047953000,4611,0.0,0.0,0.0,3,0.0,1,0.0,0.6666666666666666,0.3333333333333333,2490.0,2490.0,2490.0,46150.0,0.434,0.182,0.291,0.483,0.035,0.081,0.0,1024.0,0.225,0.008,0.043,,,,,1,0,fema_only,LA,Iberville Parish,22.0,22.0,82.337175442086,,,,,,,,,,
22047953101,4611,300.0,5.707110264748875,0.0696217219772569,4,300.0,1,0.25,0.5,0.5,4309.0,4309.0,4309.0,67885.0,0.266,0.2189999999999999,0.2339999999999999,0.5920000000000001,0.0069999999999999,0.073,0.004,2291.0,0.005,0.0069999999999999,0.0139999999999999,,,,,1,0,fema_only,LA,Iberville Parish,22.0,22.0,3.449611330512,,,,,,,,,,
22047953102,4611,300.0,5.707110264748875,0.1076812634601579,2,150.0,1,0.5,0.0,1.0,2786.0,2786.0,2786.0,45441.0,0.371,0.136,0.316,0.698,0.021,0.115,0.0,1055.0,0.215,0.0,0.068,,,,,1,0,fema_only,LA,Iberville Parish,22.0,22.0,11.479090839542,50.311894499171856,77.1313785876125,0.5,,rmw_plateau,60.0,30.0,24.0,24.0,
22047953200,4611,300.0,5.707110264748875,0.0411522633744856,3,150.0,1,0.0,0.6666666666666666,0.3333333333333333,7290.0,7290.0,7290.0,68152.0,0.182,0.111,0.109,0.526,0.067,0.022,0.057,2305.0,0.183,0.015,0.051,,,,,1,0,fema_only,LA,Iberville Parish,22.0,22.0,51.149979829188,43.480232340287074,77.85196514703912,1.25,,rmw_plateau,60.0,30.0,24.0,24.0,
22051020204,4611,0.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,2556.0,2556.0,2556.0,164167.0,0.0289999999999999,0.325,0.128,0.001,0.047,0.0,0.018,1093.0,0.0,0.0,0.004,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.530535808364,,,,,,,,,,
22051020205,4611,4217.58,8.347253857512626,1.3359455178967374,10,843.516,1,0.4,0.1,0.9,3157.0,3157.0,3157.0,27224.0,0.4429999999999999,0.055,0.265,0.33,0.28,0.216,0.086,1760.0,0.0,0.826,0.059,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.250009153142,,,,,,,,,,
22051020206,4611,1207.51,7.09714347483003,0.2808816003721796,8,402.5033333333334,1,0.25,0.625,0.375,4299.0,4299.0,4299.0,96563.0,0.1009999999999999,0.201,0.214,0.0559999999999999,0.0289999999999999,0.076,0.019,1817.0,0.0,0.18,0.0289999999999999,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.659059511614,,,,,,,,,,
22051020304,4611,1922.97,7.562146038588494,0.4130977443609022,7,480.7425,1,0.2857142857142857,0.5714285714285714,0.4285714285714285,4655.0,4655.0,4655.0,168021.0,0.087,0.2739999999999999,0.238,0.0139999999999999,0.074,0.023,0.005,1809.0,0.0,0.0,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.814656687104,,,,,,,,,,
22051020305,4611,161.32,5.089569695517559,0.0384369787943769,4,80.66,1,0.25,0.75,0.25,4197.0,4197.0,4197.0,72277.0,0.195,0.266,0.175,0.106,0.207,0.008,0.036,1875.0,0.0,0.0,0.045,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.687866967936,,,,,,,,,,
22051020400,4611,0.0,0.0,0.0,2,0.0,1,0.5,1.0,0.0,3086.0,3086.0,3086.0,122545.0,0.027,0.237,0.168,0.001,0.081,0.0,0.0069999999999999,1329.0,0.0,0.0,0.01,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.442598761252,44.40804735951972,89.28601216831356,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020502,4611,4349.61,8.378071344136496,0.7478696698762035,9,621.3728571428571,1,0.3333333333333333,0.4444444444444444,0.5555555555555556,5816.0,5816.0,5816.0,44258.0,0.4,0.131,0.268,0.111,0.307,0.024,0.085,2347.0,0.0,0.1369999999999999,0.034,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,1.06943497215,42.070376246587784,90.68142957175972,5.0,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020505,4611,9537.61,9.16310305152064,5.385437605872389,2,4768.805,1,0.5,0.0,1.0,1771.0,1771.0,1771.0,29597.0,0.502,0.206,0.352,0.905,0.033,0.086,0.01,643.0,0.0,0.042,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.333340003394,40.2041636809564,92.13416066142086,5.0,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020506,4611,3748.41,8.229353773252935,0.8595299243292822,11,535.4871428571429,1,0.1818181818181818,0.4545454545454545,0.5454545454545454,4361.0,4361.0,4361.0,85852.0,0.12,0.145,0.256,0.119,0.303,0.064,0.044,1592.0,0.0,0.093,0.083,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.681472732714,42.58506622652444,90.621226404546,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020507,4611,0.0,0.0,0.0,6,0.0,1,0.1666666666666666,0.8333333333333334,0.1666666666666666,3965.0,3965.0,3965.0,51213.0,0.254,0.193,0.198,0.106,0.251,0.063,0.048,1827.0,0.0,0.098,0.006,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.556888042068,40.36003545847058,91.92144091793772,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020511,4611,4197.85,8.342565957254978,1.086962713619886,7,839.57,1,0.2857142857142857,0.5714285714285714,0.4285714285714285,3862.0,3862.0,3862.0,65560.0,0.209,0.2239999999999999,0.204,0.086,0.211,0.092,0.033,1735.0,0.006,0.08,0.013,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.405875441726,41.03825032449989,91.1575619060783,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020512,4611,1779.39,7.48458772041058,0.7623778920308484,6,889.6949999999999,1,0.1666666666666666,0.6666666666666666,0.3333333333333333,2334.0,2334.0,2334.0,59311.0,0.217,0.308,0.1639999999999999,0.177,0.1689999999999999,0.016,0.044,1512.0,0.0,0.402,0.019,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.714542755116,40.74379708147247,91.50742211912244,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020513,4611,0.0,0.0,0.0,5,0.0,1,0.2,0.8,0.2,5423.0,5423.0,5423.0,60976.0,0.307,0.113,0.257,0.113,0.2019999999999999,0.0289999999999999,0.044,2378.0,0.0,0.341,0.052,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.571854513894,42.947178381887134,90.08526414964334,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020514,4611,4741.97,8.46441880074689,1.2927944383860417,9,1185.4925,1,0.1111111111111111,0.6666666666666666,0.3333333333333333,3668.0,3668.0,3668.0,132300.0,0.026,0.242,0.254,0.033,0.006,0.01,0.013,1397.0,0.016,0.0,0.031,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.621814182184,43.73735043029145,89.59768312134894,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020515,4611,0.0,0.0,0.0,2,0.0,1,1.0,0.5,0.5,3628.0,3628.0,3628.0,83750.0,0.094,0.141,0.153,0.191,0.357,0.0069999999999999,0.016,1546.0,0.0,0.086,0.008,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.536072124942,38.349173896543235,93.16583503796362,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020516,4611,3048.84,8.022844409209041,0.6451206093948371,6,609.768,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,4726.0,4726.0,4726.0,53194.0,0.292,0.187,0.242,0.107,0.4529999999999999,0.151,0.192,1689.0,0.0,0.0579999999999999,0.076,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.464082248736,38.875513199551186,92.9071085533511,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020517,4611,300.0,5.707110264748875,0.0733317037399168,5,150.0,1,0.6,0.2,0.8,4091.0,4091.0,4091.0,85536.0,0.099,0.2019999999999999,0.179,0.095,0.236,0.012,0.012,2504.0,0.0,0.412,0.011,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.849979614676,40.51098386505825,91.32008583422142,5.0,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051020518,4611,7406.62,8.910264479114007,2.352054620514449,9,2468.8733333333334,1,0.4444444444444444,0.6666666666666666,0.3333333333333333,3149.0,3149.0,3149.0,62871.0,0.2019999999999999,0.151,0.175,0.185,0.102,0.026,0.022,1618.0,0.079,0.2269999999999999,0.03,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.54000997924,,,,,,,,,,
22051020519,4611,4847.62,8.486449407360983,1.166414821944177,13,484.762,1,0.3076923076923077,0.3846153846153846,0.6153846153846154,4156.0,4156.0,4156.0,67755.0,0.141,0.16,0.211,0.109,0.212,0.094,0.022,1863.0,0.0,0.187,0.015,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.900273261196,,,,,,,,,,
22051020600,4611,5916.23,8.685623712970752,1.3100597874224975,6,1479.0575,1,0.6666666666666666,0.1666666666666666,0.8333333333333334,4516.0,4516.0,4516.0,46806.0,0.42,0.094,0.331,0.36,0.532,0.198,0.181,1535.0,0.0,0.016,0.148,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,1.356587137692,39.22972271127313,92.87315551929954,5.0,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051021000,4611,0.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,2260.0,2260.0,2260.0,44653.0,0.416,0.133,0.2739999999999999,0.1,0.298,0.0139999999999999,0.037,962.0,0.033,0.0,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.609384400498,40.79960638066635,92.35912655977369,5.0,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051021100,4611,5717.42,8.651447822440806,2.6226697247706423,7,952.9033333333332,1,0.4285714285714285,0.4285714285714285,0.5714285714285714,2180.0,2180.0,2180.0,74750.0,0.216,0.155,0.179,0.073,0.216,0.04,0.0559999999999999,919.0,0.022,0.0,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.4330446672619999,41.389548858011445,91.77598246274528,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051021200,4611,0.0,0.0,0.0,2,0.0,1,0.0,1.0,0.0,2635.0,2635.0,2635.0,49416.0,0.278,0.307,0.186,0.148,0.324,0.255,0.074,1107.0,0.0,0.267,0.017,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.497835671678,41.85005376317934,91.290793876797,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051021300,4611,1470.75,7.294207447908371,0.4726060411311054,10,490.25,1,0.1,0.9,0.1,3112.0,3112.0,3112.0,81331.0,0.152,0.22,0.129,0.015,0.157,0.008,0.04,1170.0,0.0,0.0,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.638675642626,43.227818551646806,90.38839416164907,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051021400,4611,0.0,0.0,0.0,6,0.0,1,0.1666666666666666,0.5,0.5,2106.0,2106.0,2106.0,97019.0,0.095,0.208,0.172,0.012,0.109,0.0,0.024,923.0,0.0,0.0,0.008,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.282967205964,44.32836895920308,89.50342961464042,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051021500,4611,4653.57,8.445604811652824,1.4987342995169082,5,2326.785,1,0.0,0.0,1.0,3105.0,3105.0,3105.0,36905.0,0.477,0.1669999999999999,0.218,0.3329999999999999,0.2,0.1669999999999999,0.07,1788.0,0.006,0.759,0.038,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.330521844896,44.326117058571185,89.6411289335944,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051021601,4611,800.0,6.68586094706836,0.2607561929595828,4,266.6666666666667,1,0.5,0.75,0.25,3068.0,3068.0,3068.0,58193.0,0.331,0.1969999999999999,0.177,0.106,0.201,0.126,0.068,1317.0,0.0,0.29,0.069,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.5589405603,,,,,,,,,,
22051021602,4611,0.0,0.0,0.0,5,0.0,1,0.6,1.0,0.0,1218.0,1218.0,1218.0,78144.0,0.039,0.344,0.1009999999999999,0.0,0.099,0.017,0.0,575.0,0.026,0.0,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.246998329746,,,,,,,,,,
22051022601,4611,0.0,0.0,0.0,4,0.0,1,0.25,0.75,0.25,2905.0,2905.0,2905.0,122219.0,0.059,0.23,0.207,0.0,0.087,0.015,0.025,1328.0,0.013,0.022,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.461910811088,,,,,,,,,,
22051023003,4611,0.0,0.0,0.0,3,0.0,1,0.3333333333333333,1.0,0.0,2921.0,2921.0,2921.0,111932.0,0.0579999999999999,0.1669999999999999,0.292,0.01,0.04,0.032,0.008,1063.0,0.031,0.0,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.436861671634,45.93425325911269,89.17229627571723,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051023004,4611,900.0,6.803505257608338,0.1958650707290533,10,450.0,1,0.4,0.9,0.1,4595.0,4595.0,4595.0,88313.0,0.147,0.303,0.21,0.096,0.095,0.025,0.011,2041.0,0.0,0.0,0.003,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.697675117042,,,,,,,,,,
22051023300,4611,267.94,5.594488306395724,0.1405771248688352,1,267.94,1,0.0,0.0,1.0,1906.0,1906.0,1906.0,75000.0,0.2289999999999999,0.205,0.21,0.0139999999999999,0.088,0.016,0.0139999999999999,857.0,0.0,0.0,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.274094968106,44.69564227118594,89.97932948543779,4.5,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051023400,4611,3030.47,8.016802929371774,0.964810569882203,5,3030.47,1,0.2,1.0,0.0,3141.0,3141.0,3141.0,82115.0,0.173,0.166,0.191,0.017,0.142,0.008,0.018,1334.0,0.009,0.0,0.016,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.481317069812,44.487314198842746,89.96242257241798,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051023500,4611,1049.99,6.9574878560838265,0.2236876864081806,5,524.995,1,0.6,0.8,0.2,4694.0,4694.0,4694.0,78158.0,0.198,0.182,0.2,0.011,0.095,0.037,0.006,1775.0,0.0,0.0,0.021,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.647203091398,42.90199063821839,90.93326377946632,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051023600,4611,7617.72,8.938363655568015,1.731693566719709,10,1088.2457142857145,1,0.1,0.3,0.7,4399.0,4399.0,4399.0,60613.0,0.266,0.235,0.095,0.085,0.139,0.073,0.013,2051.0,0.0,0.063,0.027,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.736660994288,42.64276459029689,91.3175703486354,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051023700,4611,6746.17,8.81687843669358,3.5562308908803373,7,1124.361666666667,1,0.1428571428571428,0.5714285714285714,0.4285714285714285,1897.0,1897.0,1897.0,35900.0,0.426,0.186,0.207,0.898,0.065,0.218,0.034,801.0,0.11,0.011,0.013,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.423639994746,42.560988789000355,91.52324403188386,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051023800,4611,322.62,5.779569987971662,0.0940857392825896,6,64.524,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,3429.0,3429.0,3429.0,52261.0,0.145,0.2319999999999999,0.11,0.255,0.107,0.126,0.065,1943.0,0.09,0.309,0.008,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.664237139434,41.51668177272032,92.35135355763342,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051023901,4611,0.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,2446.0,2446.0,2446.0,81894.0,0.113,0.294,0.17,0.081,0.036,0.021,0.0,1143.0,0.0,0.024,0.001,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.442473278102,43.34242419732403,91.69805636663948,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051023902,4611,300.0,5.707110264748875,0.1241208109226313,5,150.0,1,0.4,0.8,0.2,2417.0,2417.0,2417.0,123101.0,0.053,0.237,0.222,0.009,0.0819999999999999,0.035,0.0,958.0,0.0,0.0,0.022,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.572929421862,43.25612458151361,91.50184484862322,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051023903,4611,0.0,0.0,0.0,2,0.0,1,0.5,1.0,0.0,2192.0,2192.0,2192.0,114667.0,0.1159999999999999,0.228,0.2189999999999999,0.02,0.044,0.005,0.0,934.0,0.0,0.02,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.494095887706,42.92384825147675,91.5171174007576,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051023904,4611,0.0,0.0,0.0,7,0.0,1,0.2857142857142857,0.7142857142857143,0.2857142857142857,2878.0,2878.0,2878.0,77857.0,0.0969999999999999,0.203,0.248,0.018,0.115,0.053,0.0,1303.0,0.048,0.255,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.624521529408,42.014424075160406,92.53333923422952,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051024001,4611,800.0,6.68586094706836,0.3012048192771084,3,800.0,1,0.0,1.0,0.0,2656.0,2656.0,2656.0,75856.0,0.124,0.316,0.14,0.017,0.074,0.026,0.0,1191.0,0.0,0.017,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.459270645612,43.30904606653621,91.9705490556262,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051024002,4611,0.0,0.0,0.0,2,0.0,1,0.0,0.5,0.5,2851.0,2851.0,2851.0,108917.0,0.1159999999999999,0.257,0.156,0.001,0.053,0.046,0.0,1384.0,0.0,0.021,0.008,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.965556931764,43.39147980871904,92.19934923540984,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051024100,4611,4505.5,8.413276077996464,1.2741798642533937,6,1126.375,1,0.1666666666666666,0.3333333333333333,0.6666666666666666,3536.0,3536.0,3536.0,63750.0,0.3,0.16,0.166,0.033,0.138,0.109,0.013,1804.0,0.0,0.033,0.008,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.555725488946,44.08700569274748,91.3132984673252,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051024202,4611,4571.7,8.427859119056961,0.8681541967337637,16,380.975,1,0.25,0.0,1.0,5266.0,5266.0,5266.0,80146.0,0.261,0.119,0.1689999999999999,0.361,0.069,0.019,0.017,3596.0,0.0,0.772,0.042,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,2.763396106932,45.5245514188796,90.37854429961116,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051024300,4611,4806.219999999999,8.477874233437092,1.8996916996047428,4,1602.073333333333,1,0.5,0.5,0.5,2530.0,2530.0,2530.0,57306.0,0.2,0.193,0.1939999999999999,0.144,0.098,0.079,0.0,1590.0,0.015,0.146,0.024,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.956793960772,47.18621961843465,89.23326325962171,4.75,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051024400,4611,549.99,6.311716660167896,0.1946178343949044,6,274.995,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,2826.0,2826.0,2826.0,78139.0,0.166,0.16,0.2019999999999999,0.228,0.073,0.075,0.044,1507.0,0.0,0.179,0.032,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.442715364056,48.24783056815782,88.34994744769575,4.5,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051024500,4611,0.0,0.0,0.0,6,0.0,1,0.0,1.0,0.0,1542.0,1542.0,1542.0,48087.0,0.2189999999999999,0.273,0.143,0.054,0.1369999999999999,0.1369999999999999,0.009,996.0,0.0,0.13,0.008,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.466217392796,48.391158691697406,88.50140336692158,4.5,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051024601,4611,12695.49,9.449080856294502,13.636401718582167,7,2539.098,1,0.4285714285714285,0.5714285714285714,0.4285714285714285,931.0,931.0,931.0,39507.0,0.265,0.206,0.157,0.6579999999999999,0.0559999999999999,0.262,0.0,651.0,0.074,0.0,0.024,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.262962875242,,,,,,,,,,
22051024700,4611,0.0,0.0,0.0,3,0.0,1,0.3333333333333333,1.0,0.0,1581.0,1581.0,1581.0,81155.0,0.245,0.206,0.145,0.222,0.065,0.065,0.002,800.0,0.006,0.166,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.284257558848,49.78656326991835,87.53011204388996,4.5,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051024801,4611,0.0,0.0,0.0,4,0.0,1,0.5,1.0,0.0,2816.0,2816.0,2816.0,121500.0,0.054,0.237,0.23,0.073,0.04,0.0,0.0,1187.0,0.0,0.0,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.903816905352,,,,,,,,,,
22051024900,4611,0.0,0.0,0.0,7,0.0,1,0.0,0.2857142857142857,0.7142857142857143,1546.0,1546.0,1546.0,52550.0,0.3289999999999999,0.166,0.121,0.259,0.1689999999999999,0.079,0.07,927.0,0.057,0.064,0.059,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.863865000902,51.01021252325168,86.81660990671188,4.5,True,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051025002,4611,1462.28,7.288435770267671,0.4254524294442828,10,365.57,1,0.1,0.7,0.3,3437.0,3437.0,3437.0,57167.0,0.307,0.201,0.271,0.246,0.3989999999999999,0.187,0.1169999999999999,1054.0,0.0,0.106,0.104,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.49908895877,61.430318909610456,81.65807258716326,3.5,False,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051025003,4611,1663.24,7.417123841750128,0.4863274853801169,5,554.4133333333333,1,0.0,0.4,0.6,3420.0,3420.0,3420.0,65694.0,0.162,0.154,0.206,0.188,0.29,0.015,0.077,1395.0,0.0,0.057,0.035,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.48512557994,61.15287899887275,82.20394846660326,3.5,False,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051025004,4611,2777.46,7.929652096359376,0.6814180569185476,9,555.492,1,0.2222222222222222,0.3333333333333333,0.6666666666666666,4076.0,4076.0,4076.0,53875.0,0.301,0.0559999999999999,0.335,0.367,0.27,0.1639999999999999,0.087,1449.0,0.0,0.212,0.061,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.605992494428,,,,,,,,,,
22051025005,4611,4076.29,8.313187831022965,0.7125135465827652,10,4076.29,1,0.1,0.7,0.3,5721.0,5721.0,5721.0,91423.0,0.059,0.1,0.282,0.596,0.196,0.001,0.09,1676.0,0.061,0.074,0.089,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.539496849682,,,,,,,,,,
22051025102,4611,1876.64,7.537770948101966,0.4074337820234477,10,625.5466666666667,1,0.4,0.7,0.3,4606.0,4606.0,4606.0,90244.0,0.1939999999999999,0.12,0.355,0.3329999999999999,0.244,0.016,0.048,1520.0,0.0,0.069,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,1.178699521538,59.44786827157809,83.57217462990187,3.75,False,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051025103,4611,0.0,0.0,0.0,8,0.0,1,0.375,0.75,0.25,3406.0,3406.0,3406.0,68945.0,0.268,0.147,0.27,0.34,0.182,0.0,0.072,1219.0,0.009,0.027,0.0,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.743560637028,60.6556335766108,82.87635688751811,3.75,False,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051025104,4611,300.0,5.707110264748875,0.0784518828451882,8,100.0,1,0.125,0.5,0.375,3824.0,3824.0,3824.0,57193.0,0.308,0.123,0.284,0.4629999999999999,0.104,0.045,0.047,1474.0,0.008,0.123,0.07,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.44849415269,60.18885999719058,83.39645025020465,3.75,False,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
22051025201,4611,5238.95,8.56406723528483,1.6636868847253097,11,654.86875,1,0.2727272727272727,0.0,1.0,3149.0,3149.0,3149.0,39190.0,0.3389999999999999,0.06,0.266,0.482,0.247,0.183,0.113,1367.0,0.037,0.142,0.013,,,,,1,0,fema_only,LA,Jefferson Parish,22.0,22.0,0.567722064188,60.579189919840815,82.05902712286522,3.5,False,rmw_decay_to_64kt,54.0,24.0,18.0,18.0,
